Mask Radius,Exposure Time,Signal,Noise, SNR
9,6.920447238922356,29.74703557312253,2.267273857683813,13.120177552574665
9,28.905811282687402,123.03557312252964,4.346066306003538,28.309640134245456
9,20.29745147211607,87.77470355731225,3.6036524770187914,24.357149896408988
9,3.506531421214218,15.375494071146244,1.834062174896777,8.383300349134345
9,9.003464559274773,38.92885375494071,2.549124157554259,15.271462411737039
9,27.32620233950781,118.24505928853755,4.165174393782332,28.388981615043736
9,13.634790730870176,59.07509881422925,3.0064344626627197,19.649554829114084
9,9.509329513137912,41.01185770750988,2.5692993954969205,15.962272742285023
9,21.802447083017846,93.20553359683794,3.6917691296059396,25.246847872848083
9,22.627929113921073,98.37154150197628,3.8110033249912365,25.81250476925325
9,8.369766918038408,36.1501976284585,2.4768752950307933,14.595081835966663
9,16.35142254191191,69.35573122529644,3.2192586427046006,21.54400715284824
9,6.3232215953412005,27.56916996047431,2.2830144761168,12.075775361427826
9,4.140973823049627,17.869565217391305,1.936661253823072,9.226995780555756
9,19.485811042538728,84.29644268774703,3.4677704539650387,24.308541700435427
9,25.258971045915303,107.34782608695652,3.889624762837276,27.598504388544654
9,17.000284539553938,72.93280632411067,3.258974063304986,22.379069273766532
9,27.9310816468429,120.09486166007905,4.125639841548379,29.109390609095602
9,15.32967037008807,66.99604743083005,3.1300059394732656,21.404447380091714
9,12.849841309831287,55.14229249011858,3.004394443144785,18.353879137254552
9,23.21056475367554,98.91699604743083,3.9074277725883078,25.31511823234739
9,17.252674243827872,74.73913043478261,3.2397662065847057,23.069297495256933
9,16.42039786994274,70.97628458498023,3.3607475291843447,21.11919564579914
9,25.12697786804819,107.55335968379447,4.006950771579367,26.841697294274862
9,15.33144599659904,65.78656126482214,3.232354690976311,20.35251930998691
9,21.58109391195505,91.69169960474308,3.6997969786742058,24.782900287031453
9,11.52943879054561,49.85770750988142,2.8220002740973222,17.66750626054758
9,23.09474505701285,99.42687747035573,3.8108695513056596,26.090338735496896
9,3.641825199512031,15.007905138339922,1.8482540489429728,8.120044507367929
9,14.300997064114883,61.5296442687747,3.065000756919234,20.074919763028326
9,11.200114002499939,47.93675889328063,2.8296424157222524,16.940924629533097
9,29.518072012052098,125.54150197628458,4.141277265681022,30.314681660330614
9,14.705618763686294,62.82213438735178,3.231702488079304,19.43933100868107
9,24.27427115993596,103.77470355731225,3.9389362684765734,26.34587017510904
9,13.63026076834857,58.80237154150198,2.997600318710453,19.61648161513352
9,8.297624412043438,36.07905138339921,2.4577715204124004,14.679579075497362
9,17.928336551939015,77.46245059288538,3.3300749432453904,23.26147366443135
9,22.62311770669151,97.38735177865613,3.7512988006270067,25.960968974899686
9,27.04512476973501,116.58893280632411,4.160256036501939,28.024460942638374
9,5.889701507794099,25.308300395256918,2.1379641353598076,11.837570133512866
9,8.636943749301455,37.43478260869565,2.54952239999899,14.683056955573514
9,19.116529238249665,82.44268774703558,3.471135070999595,23.7509304768409
9,29.496156504698572,127.28063241106719,4.2954642657395405,29.631402925698314
9,22.268914759448506,94.5494071146245,3.730502883359274,25.3449494802384
9,21.072956355001487,91.92885375494072,3.7568934718034654,24.4693799398073
9,29.857525417549255,126.84584980237155,4.262627332364805,29.757668196623808
9,13.412037174204702,57.82608695652174,2.990042414694987,19.339554071984814
9,17.362279395141634,74.82608695652173,3.3370690823764013,22.42269641695173
9,20.671961456951514,88.2292490118577,3.6707742003690793,24.035596905684546
9,18.33039109920489,78.45454545454545,3.5003152315427584,22.41356571189925
9,13.86118295409563,59.873517786561266,3.1241542062208243,19.164712698029103
9,22.860781048020126,98.74703557312253,3.821041197396843,25.842965430573173
9,29.14886620799241,125.68379446640316,4.236784293087581,29.664902853671215
9,9.084500508381206,39.284584980237156,2.515547970135064,15.616710731271763
9,5.683399051571943,24.66798418972332,2.13448836989917,11.556860434375942
9,28.137567331931418,120.37549407114625,4.155287291893481,28.969235004757888
9,24.154968931882483,103.37154150197628,3.876707636574286,26.66477619481313
9,25.620323114916154,110.92885375494072,4.039838870804528,27.458732217418714
9,18.20461254544789,78.39525691699605,3.354119053709099,23.372830737866597
9,28.64150389790637,123.71936758893281,4.254943673458861,29.076617009211976
9,3.6572819655816797,16.027667984189723,1.8385378283861307,8.717616649889013
9,25.218793877747082,106.55335968379447,4.035166651613351,26.40618563825413
9,15.866255880842521,69.17786561264822,3.1961686083707304,21.64399757618298
9,29.277449507852666,126.26877470355731,4.4373674520510304,28.455785117636275
9,3.3309997242562726,14.65612648221344,1.7861364671804052,8.205490874585635
9,25.108482376022085,107.96837944664031,3.891581574372707,27.744087431610367
9,9.244883508711117,40.383399209486164,2.615648568564427,15.439153292542736
9,20.456700748809332,87.55335968379447,3.584586022568877,24.424957061303765
9,15.681514025629772,68.01185770750988,3.1977142005595334,21.268898169701725
9,3.714019455346435,16.794466403162055,1.8938840866890825,8.867737218555124
9,16.085179084461153,68.88932806324111,3.3395696749844808,20.628205058653624
9,20.079934460504738,86.6205533596838,3.550931202101431,24.393757138528056
9,26.00968526513393,112.26877470355731,3.9759119660024584,28.23723856653618
9,11.884405837904641,50.74703557312253,2.922530177096223,17.364075817189313
9,20.536750503861647,87.73122529644269,3.5986184231257763,24.37914082044824
9,27.702227008617392,120.24901185770752,4.15134482709462,28.96627884845344
9,1.8272040048388456,7.569169960474309,1.5321337161367126,4.940280264545076
9,16.231985651126568,69.7905138339921,3.293553194739199,21.190036931988423
9,8.910742864656427,38.80632411067194,2.4822793842941464,15.633342627025357
9,2.1032400734480463,9.015810276679842,1.6114741715021954,5.5947594048469425
9,28.175651892419285,120.76284584980237,4.174875505803061,28.926095085216907
9,20.74728175725517,90.22529644268775,3.687732378333678,24.466335185487765
9,5.837359231862306,25.292490118577074,2.226836239536056,11.358037771042637
9,6.957891922488496,29.948616600790515,2.3425702329604157,12.784511721103469
9,28.33938566317827,121.59288537549408,4.217553034259906,28.83019712799679
9,20.427607620264155,88.72727272727273,3.6072139185695087,24.597175196767587
9,19.19702057262964,82.48616600790514,3.414727608154464,24.15600172936954
9,10.465664618155639,45.3399209486166,2.655016610534581,17.077076191808654
9,5.670907098667182,24.64426877470356,2.0920506442677738,11.779958024548279
9,26.446984126785207,112.67193675889328,4.075135307654,27.64863697832821
9,27.550760104038563,117.94466403162055,4.208200329565498,28.027340619451564
9,16.850039272275964,72.76284584980237,3.358176952869977,21.6673650230425
9,12.851840497477847,54.83399209486166,2.9367251490514428,18.67181615976999
9,17.70987455128395,76.04347826086956,3.399818595556235,22.366922270577295
9,13.112676759460792,56.205533596837945,3.0657687275109438,18.33325948316736
9,22.72556873179995,97.21343873517786,3.823877676336936,25.422737588275304
9,5.895752305434057,26.039525691699605,2.2377153440764403,11.63665689678986
9,24.70414016244319,107.11067193675889,3.854302570690323,27.789897127244704
9,18.09700938549022,77.11067193675889,3.4273541749808425,22.49860037799855
9,1.804613410451402,7.976284584980237,1.5423985167923226,5.171351306514651
9,28.734799395478625,123.38735177865613,4.200947303037113,29.37131624799295
9,22.230750142974216,96.699604743083,3.825576959623793,25.27712963656923
9,8.211617479882177,35.77470355731225,2.5016918685476606,14.300203796913246
9,4.234298038378038,18.42292490118577,1.935776841881087,9.517070616096085
9,13.51435717211521,58.77865612648221,2.9574601711043975,19.874707595650438
9,20.041808979542655,85.18577075098814,3.6554164290043416,23.303985306590896
9,14.207444508678911,60.794466403162055,3.105124063441656,19.57875600493035
9,3.576510075804139,15.154150197628459,1.8046984676764435,8.397053839769415
9,9.640476890413932,41.391304347826086,2.5889784859774996,15.987504172788947
9,26.518794461558837,113.47826086956522,4.119567796739983,27.546156895236958
9,6.321506632309113,27.656126482213438,2.1893805013072294,12.631941531269048
9,25.24290851775561,107.6403162055336,3.978117296591402,27.058105173963522
9,9.368389009437879,41.14229249011858,2.628988638769384,15.649475194908819
9,22.731245087611228,97.15415019762845,3.8125120855167407,25.48297500923472
9,14.362883001959394,62.6205533596838,3.0447415152066757,20.566788033378636
9,8.19081256890977,35.48221343873518,2.4177205844860095,14.675895000612096
9,3.0418171654364574,13.513833992094861,1.7479316074891116,7.731328808400785
9,12.831589334825049,55.22134387351779,3.0325387699159383,18.209608537024085
9,6.729787332842793,29.3399209486166,2.3716239153292293,12.371236754265748
9,4.470918237074249,19.225296442687746,1.982940943498929,9.695344939907502
9,29.333630074500412,125.63241106719367,4.376067804507205,28.7089726849745
9,14.541831764225993,62.948616600790515,3.1749994900183816,19.826339121845365
9,29.333018757746558,125.97628458498023,4.278019638514611,29.447336672049726
9,23.221458050333673,100.54150197628458,3.801512451316438,26.447763426756037
9,22.210659938898814,96.26086956521739,3.721403179469839,25.866820906766403
9,16.190939203285218,69.18577075098814,3.2707637287291886,21.15278769398282
9,22.825180848246166,96.39525691699605,3.729359113213829,25.847673552125702
9,13.940342956283176,60.83794466403162,3.0257833603701623,20.106510420028535
9,24.905851927323777,107.00395256916995,4.0208288776842736,26.612411476411058
9,16.494954422630368,71.18181818181819,3.3444677178691258,21.283452012857385
9,21.0107835676519,89.41501976284584,3.6627595792975365,24.4119270803994
9,23.188847327688922,98.65217391304348,3.8793661326739994,25.429972459197543
9,18.70771857996533,80.5494071146245,3.5255670355338196,22.84722040533494
9,16.954214007484723,72.88932806324111,3.3456787801403562,21.786110637968445
9,27.73267114306154,118.8498023715415,4.021548031897487,29.55324701554406
9,27.85322320743684,118.74703557312253,4.117737943947666,28.83792926833999
9,28.638422721930773,123.58498023715416,4.227722715801551,29.232044896237518
9,1.8702182001888912,8.474308300395258,1.5306861150375985,5.536280898574102
9,25.953375626178605,111.54545454545455,3.9523324193573086,28.222690479965504
9,17.654895093187005,75.34387351778656,3.4050765303116965,22.126925150457538
9,16.05304772920403,69.24505928853755,3.277415692265536,21.12794524416017
9,29.98576899308194,128.47035573122528,4.245672683524379,30.2591286016379
9,15.811447527454561,67.83399209486166,3.1853336873413385,21.29572558267193
9,23.626777330540605,102.03952569169961,3.9131593931066746,26.075995235831673
9,5.039414029313513,21.48221343873518,2.0763566938176976,10.346109366804825
9,20.58683604097726,88.32806324110672,3.5634447082981513,24.78726919360309
9,8.949583517314807,38.40316205533597,2.544244793430454,15.094130153866306
9,2.276469979889394,10.015810276679842,1.6214295961201057,6.17714780872788
9,21.8558031429922,93.72727272727273,3.6634088918433503,25.58471508216249
9,4.15508260334076,17.976284584980238,1.9119783316323842,9.401929032131173
9,29.790299990409842,127.57707509881423,4.268645792282822,29.887013658865218
9,17.51485386149742,75.77470355731225,3.3773373937655133,22.4362255595756
9,9.429001796325187,40.972332015810274,2.550727081463664,16.06300113938471
9,1.457870113444295,6.217391304347826,1.4492500910179786,4.290074806882104
9,18.88760339391155,81.4901185770751,3.4408567589482275,23.683089499483934
9,5.8851601357192145,25.964426877470355,2.1929287643632156,11.840068541857047
9,7.033105070851284,30.31225296442688,2.320769055500331,13.061296595878606
9,18.90860255563581,81.6403162055336,3.5191253634658834,23.199036059666952
9,29.04592738387334,124.6600790513834,4.180937526119807,29.816297964891234
9,27.411133202519785,117.23715415019763,4.164474335051277,28.1517292983279
9,13.169944635555064,57.00395256916996,3.0420505976482213,18.73866023571046
9,21.552015046646822,91.99604743083005,3.7698917749846426,24.40283512680011
9,15.08426390098062,64.81027667984189,3.1818551498969554,20.368707444756176
9,4.685046223674995,20.16205533596838,2.04395404747782,9.86424100915956
9,25.34024657095452,108.21343873517786,3.922022205668153,27.59123560768894
9,28.977654189404777,125.80632411067194,4.349021370764532,28.927501933281125
9,18.83962200016079,81.02371541501977,3.495371866953597,23.180284816343807
9,16.91380459500519,73.66798418972331,3.3500207073393096,21.99030711312609
9,24.61323556044236,106.55731225296442,3.90374296285592,27.296190673119696
9,16.068269664559057,68.96837944664031,3.222928063570999,21.399292223179025
9,4.5955555444003515,20.395256916996047,1.980186302243895,10.299665689983149
9,4.20721382313493,18.007905138339922,1.9424229561477906,9.270846538002807
9,25.95055053089315,111.02766798418972,4.0861565471445465,27.171662833568416
9,10.279078125631308,44.537549407114625,2.757892347659909,16.149125416336517
9,15.063371348490163,64.3596837944664,3.183497467812531,20.216659333072982
9,25.375440103868808,109.28853754940711,4.031819952957487,27.106502478921456
9,21.233563762236685,91.63636363636364,3.636566207378174,25.19859626106738
9,13.418145338620537,56.92885375494071,3.049499610075349,18.668260709675604
9,19.819518958471132,84.74703557312253,3.5623375359580076,23.789726469682158
9,28.398038327579034,123.56916996047431,4.27009123133953,28.93829739598107
9,9.737562757781872,41.66403162055336,2.645738697269385,15.747598832626212
9,2.066083557943571,9.138339920948617,1.5801827507249613,5.783090542379418
9,15.488968189100092,65.50592885375494,3.2574137602531095,20.10979681275275
9,13.368402450925583,57.383399209486164,2.991070869739236,19.184901230537843
9,8.067076077626165,35.33201581027668,2.4434882912686913,14.459662416443106
9,10.033061064526564,43.07509881422925,2.6733571624854373,16.112736232438937
9,11.57888936722143,49.723320158102766,2.892256300359289,17.191878932695527
9,20.25176070320578,86.20553359683794,3.5761362980444478,24.105774056760097
9,29.332190450173904,125.58893280632411,4.308511268004215,29.149031996033127
9,15.213083354583741,66.4505928853755,3.1698661501225054,20.96321729004469
9,24.15505693087611,103.33596837944664,3.87101076323372,26.694828482761192
9,29.61706942567116,127.77865612648222,4.200215388937955,30.42192942366979
9,23.957260627542055,101.699604743083,3.8935059655538042,26.12031563398862
9,28.890493311541128,124.03162055335969,4.200159793523431,29.530214718167187
9,27.884344193588948,119.96047430830039,4.129988835516074,29.046198206807112
9,28.39815830617983,122.17786561264822,4.2165229224137555,28.975975670187346
9,1.3854341437319033,6.1976284584980235,1.4403533632892935,4.30285276964583
9,8.954924583836274,38.82213438735178,2.576452867700896,15.068055338421464
9,29.694488919992565,126.56521739130434,4.233095766445055,29.898973322210843
9,8.605143619087254,37.430830039525695,2.5148525757679794,14.883906277526094
9,8.539145695599073,36.37549407114624,2.51270541213581,14.476625033503996
9,7.402869826640918,31.75889328063241,2.3630274106024856,13.439917428860909
9,7.44607401190428,32.22924901185771,2.4028507709480715,13.412921601927573
9,15.049388629965852,64.32806324110672,3.1945512184562928,20.136807595838786
9,22.61054040212696,96.65217391304348,3.8951261106276465,24.813618652636976
9,27.14197871482213,116.71541501976284,4.1024323256357675,28.45029625240072
9,15.087978770986012,64.41897233201581,3.1265321068376575,20.603969551802436
9,4.392668540537053,19.023715415019762,1.9491636716765797,9.759937398513307
9,12.86644484789358,55.22924901185771,2.9721363484348773,18.582340288978113
9,1.6732490060091112,7.300395256916996,1.4842227082490114,4.918665653303151
9,21.076980204384775,91.31620553359684,3.6773068837608953,24.832359229209867
9,24.746142892542043,106.54545454545455,3.965714232735019,26.866649559863458
9,11.372175445030992,49.49407114624506,2.864434668225761,17.278827021354907
9,14.233689521807511,60.58498023715415,3.1471833586738978,19.250540350684343
9,20.290658212114415,88.16600790513834,3.583818975400415,24.60113317952609
9,10.866713849586407,47.76679841897233,2.7542926299926456,17.342673722762665
9,21.47630096367163,90.56126482213439,3.804346362556132,23.80468448232628
9,16.898431841568303,72.19367588932806,3.2804669013836905,22.007134368244046
9,2.9631343780775126,13.118577075098814,1.723495280122723,7.611611836943757
9,10.169186853076647,43.63241106719368,2.7563864020536792,15.829569843576655
9,16.58580927053767,71.0,3.2607479183567922,21.77414561864673
9,7.431194661851763,32.015810276679844,2.3877760546939277,13.408213141991546
9,28.022427332357488,119.39920948616601,4.324699604961605,27.608671212489
9,14.324869373028942,61.60474308300395,3.0717904919584194,20.054995040930628
9,6.920811512843438,29.138339920948617,2.3441148309516433,12.430423431568533
9,21.157354049311213,89.42292490118577,3.6796730411615135,24.301867013966767
9,29.781952667141947,128.13438735177866,4.346348296013692,29.48092942052038
9,3.2617471320810387,14.031620553359684,1.7621936924293125,7.962586981012326
9,28.11902117756251,122.18577075098814,4.145616878078715,29.473483523546225
9,1.5021554813412545,6.557312252964427,1.4371570417630062,4.562697090444871
9,22.753653889183667,98.300395256917,3.7627398588021705,26.124685454128077
9,12.362383245535055,52.54940711462451,2.923207726674859,17.976624320981568
9,27.94051858095478,120.15415019762845,4.263069135538602,28.18489364762507
9,22.56848123620884,96.87351778656127,3.7610693216042774,25.756908342556166
9,26.646942184177504,115.39525691699605,4.0698712066851455,28.35354021214443
9,25.009390754542643,107.15810276679842,3.9895149953080593,26.85993232080181
9,21.201821857343198,91.54545454545455,3.571535850275749,25.63195733801372
9,10.598896125185515,45.70750988142292,2.720752730475233,16.799582471957756
9,12.414472470984023,54.04347826086956,2.862323059765806,18.88098482681105
9,22.34512993070709,96.0909090909091,3.738165699325533,25.705363758553162
9,2.5754478265999516,11.458498023715414,1.691527607338184,6.774053213205724
9,24.234273814857644,104.20553359683794,3.8905987863634452,26.783932067752268
9,10.988535188799132,47.6205533596838,2.8082383479981616,16.957447146047937
9,6.876732782950059,29.565217391304348,2.212097402406002,13.365242126837432
9,20.197309451918624,86.57707509881423,3.6502122041309772,23.718367661155206
9,16.32917744320367,70.07114624505928,3.2444043351456338,21.59753810152456
9,15.02608503292846,64.00790513833992,3.1731025502762416,20.17202536765399
9,22.47352985610423,96.85375494071147,3.787951703376078,25.568899110933454
9,23.388762254997093,100.18577075098814,3.801218127216158,26.35622776648172
9,12.618373404479678,53.8102766798419,2.97201086551548,18.10567966093515
9,7.64027594243218,33.30039525691699,2.375100803859463,14.020623967961658
9,19.95810272239045,86.35177865612648,3.591503306580084,24.04335212442077
9,17.040532014733117,73.86561264822134,3.2911221716715144,22.44389870543944
9,24.864395548817008,106.63241106719367,3.7630230342494713,28.336900969425326
9,6.3144312985935205,27.68774703557312,2.207659927646831,12.541672151963095
9,11.812380732972183,50.391304347826086,2.8329863045559924,17.787344847656723
9,28.66215551417907,122.96837944664031,4.242191994272922,28.986990596524407
9,5.58409816145595,24.434782608695652,2.13293320368203,11.45595303524484
9,21.050811881083508,90.6600790513834,3.7545513973449425,24.14671406962076
9,25.002779728545566,107.52569169960475,3.9264080259331333,27.385256700123684
9,3.396772819203069,14.588932806324111,1.8039576390053382,8.087181478589553
9,6.832425138006182,29.458498023715414,2.321789604687896,12.687841294592815
9,18.11507140522967,78.68379446640316,3.377994781344828,23.29304796470941
9,6.583858611799044,28.25691699604743,2.257561495040798,12.516565798149733
9,9.327003648153235,40.70355731225296,2.6385995215572273,15.426197488367187
9,1.4359353859589854,6.41106719367589,1.4093381887615228,4.548991324296485
9,2.268157783198846,9.707509881422926,1.625931194541149,5.970430922301398
9,8.471957100507211,36.648221343873516,2.5478130761792714,14.384187633902716
9,15.648554273192053,66.8498023715415,3.2641054297304275,20.480282825013536
9,8.386542161166705,36.387351778656125,2.4771185308889225,14.689386609852052
9,3.4098736745450298,14.442687747035572,1.8189310718901754,7.940206184958504
9,12.004341317828132,51.51383399209486,2.8037832450254228,18.37297304757514
9,23.233637577895237,98.67193675889328,3.874195727662491,25.46901181433787
9,11.276428244852804,49.10671936758893,2.8209165686980957,17.40807222464313
9,9.76064336077099,42.47430830039526,2.6163622142686016,16.234108591217694
9,24.548562003734176,106.60474308300395,3.907138892500543,27.284605440472998
9,17.41692686522385,74.98418972332016,3.3470082293754633,22.403347881015478
9,28.932358832062388,124.7905138339921,4.192286955744437,29.766691820319984
9,23.888311804156793,101.68379446640316,3.9588680646107934,25.685067753426118
9,26.288389945931424,114.2292490118577,4.020017809386172,28.415110188106283
9,10.945682405087473,47.08695652173913,2.788793606009699,16.884346127396913
9,19.201161523588855,82.84189723320158,3.459476531857099,23.946367743888352
9,9.708163934590445,41.466403162055336,2.71203328524579,15.289784011001641
9,16.753530868536984,72.33596837944664,3.3268709902448528,21.742943622266164
9,12.141468772686148,52.027667984189726,2.880827042690175,18.05997625445963
9,24.21125617257615,104.12252964426878,3.937580877743131,26.44327389763935
9,25.425871513139224,109.74308300395256,4.045871523796724,27.12470783080317
9,13.431116534768114,58.08300395256917,2.997646899395533,19.376199366336788
9,1.0330196852907334,4.909090909090909,1.3207898016206447,3.7167843839097805
9,2.3050332673101708,10.229249011857707,1.6189583154262162,6.318414077983655
9,11.303795102474165,48.23320158102767,2.798433322237534,17.2357873234807
9,24.29117269244749,104.19367588932806,3.8878764990627133,26.79963623187285
9,21.815073692423987,93.63636363636364,3.6743763943866545,25.48360689977541
9,5.730640459251363,24.790513833992094,2.191197517631783,11.31368287637773
9,28.70989775052434,123.19762845849803,4.102876558971419,30.02713503264241
9,24.60788429943145,106.02371541501977,3.935616440577241,26.939544799611916
9,2.3058782601297225,9.778656126482213,1.554811738155455,6.289286275959741
9,15.48312234754531,66.9209486166008,3.203529620191979,20.88975491120647
9,12.085685074721976,52.36758893280632,2.9406426034609012,17.808212691734063
9,7.506214194763705,32.019762845849804,2.4114587342797873,13.27817158580278
9,14.675179677291716,63.015810276679844,3.059872208312292,20.594262108559413
9,9.241903603198878,40.67588932806324,2.589195968335282,15.70985349332817
9,19.177718014957332,82.61264822134387,3.5120536856899816,23.52260404160471
9,9.751344047558096,42.87747035573123,2.665587870459715,16.08555877332097
9,12.72691405303172,54.608695652173914,2.9615427408194543,18.439273186739076
9,26.891461776735568,114.98814229249012,4.12431997215204,27.880509531002797
9,1.0885096476904579,5.201581027667984,1.3796455486140435,3.7702299934163226
9,24.131054846689782,102.9209486166008,3.8258959150659346,26.901136596871346
9,4.3838101500232876,19.229249011857707,1.9838920845248014,9.692689013608147
9,18.417346520226925,79.10671936758894,3.4684842499266333,22.807288044990326
9,2.5064771724902677,11.577075098814229,1.6757723172306926,6.908501220467701
9,19.978580637333803,85.28853754940711,3.5594389250541303,23.96123078530139
9,20.20223688016624,86.2094861660079,3.7164658451385932,23.19663082031984
9,4.959279143171416,21.387351778656125,2.093740614686279,10.214900369528703
9,10.897946166957581,46.640316205533594,2.7155031111818158,17.17557089641309
9,10.974429109326122,47.573122529644266,2.852101649052355,16.6800234996712
9,26.40337919670842,113.52569169960475,4.063153792284591,27.940289121021095
9,20.221024868789193,87.34782608695652,3.52535771076422,24.77701080382604
9,2.86441077227345,12.26086956521739,1.793986623266156,6.834426414448446
9,7.9108410266473355,34.07114624505929,2.462986664241883,13.833264605006102
9,26.582753223610645,114.92490118577075,3.986063685396133,28.831677127193107
9,18.553830070673403,80.20553359683794,3.4924118922912606,22.965656993058065
9,28.297844567538455,121.66403162055336,4.284859894288512,28.393934602791795
9,24.516175183479277,106.54150197628458,3.9315052321790835,27.09941757275309
9,3.485617123750975,14.533596837944664,1.8063861227502722,8.045675647583511
9,29.4692509569929,126.91699604743083,4.234150754279264,29.974604923823648
9,29.274735193575864,125.72332015810277,4.1725510275267546,30.13104437278128
9,11.609057317680163,49.88142292490119,2.8538073550082794,17.478903345512077
9,9.02153795864198,39.237154150197625,2.5723275016286284,15.25356088031374
9,13.75086598670184,59.972332015810274,2.98965058286519,20.059980373470474
9,1.3860490395295004,6.205533596837944,1.3937354192947375,4.4524473662139465
9,13.212580755460838,56.237154150197625,2.9598158112699426,19.000220870523844
9,6.004937707240063,25.379446640316207,2.2274721710469425,11.39383331931259
9,14.083685738252324,60.37549407114624,3.0834413088802934,19.580555627008422
9,12.083668455554593,51.92885375494071,2.8181346406186574,18.42667593182876
9,23.176297217593355,100.17786561264822,3.8468933434990844,26.041238128408242
9,5.787076047092753,25.18577075098814,2.2218730074476825,11.33537815463163
9,7.516753910071829,32.90909090909091,2.3355101003642385,14.090750840237648
9,23.06882076555672,98.84584980237155,3.8362038788896045,25.76657886884329
9,9.39765791732952,40.683794466403164,2.608242141644571,15.598166219625174
9,27.744514338729694,119.48616600790514,4.153943991419127,28.764510608407274
9,20.883151979287653,89.1699604743083,3.6895224425383724,24.168428804287156
9,11.979459752975815,51.984189723320156,2.894317124884721,17.960778822877145
9,12.401051202569473,53.865612648221344,2.9496671479095418,18.261590188708727
9,24.601013351652966,105.16205533596838,3.875048050891351,27.138258404764468
9,9.030745267298075,39.1699604743083,2.5691125306758646,15.246494657827904
9,22.190080249097125,95.21343873517786,3.797737028140068,25.071098401409955
9,8.309848613930123,35.47430830039526,2.491407222774928,14.238663184448825
9,26.554774885896954,114.60079051383399,4.124961450025723,27.782269459298664
9,18.592141252490052,79.3794466403162,3.503181971779429,22.659241592293217
