Mask Radius,Magnitude,Signal,Noise,SNR
3,23.42829551150782,70.30952380952377,46.96606943320396,1.4970280600023238
3,24.950047274622953,45.11111111111116,47.96473204639204,0.9405058505795295
3,1.716378888923345,8106606.023809522,43.887615441211274,184712.83851519696
3,0.6162164503059508,10509552.825396828,44.62245869068529,235521.5990729494
3,0.5391604076804668,10623867.031746034,45.73337905940784,232300.06726477807
3,12.71462269605926,638.4523809523808,48.87860454083576,13.062000991026332
3,19.06493082110528,-15.611111111111157,52.9681527223847,-0.2947263649712631
3,11.797592116852313,1610.7539682539687,44.157020238937776,36.4778682877157
3,15.104308022231331,37.23809523809525,46.38497489157034,0.8028051179318979
3,4.630545076589401,1317961.4047619049,46.01277624998618,28643.379343194938
3,3.886231565651252,2617872.777777778,50.80605999211511,51526.782005612346
3,24.379623462387418,-23.793650793650826,49.309042047214916,-0.48254133128093785
3,22.925474503045294,15.095238095238017,46.947618806118655,0.3215336257537872
3,22.43359219302479,127.03174603174611,48.82405461857744,2.6018270507056744
3,7.875805241413397,66463.43650793652,48.97905998440979,1356.9765636394834
3,5.565060723810963,557758.1984126982,45.98904289079726,12128.067108009105
3,0.2878978271662197,11035398.888888886,48.66764802953427,226750.19927389926
3,14.676041310934734,71.56349206349215,50.52219125315037,1.4164764094437359
3,18.136129714019805,28.37301587301591,46.34581980996122,0.6122022652605581
3,12.333012299677948,1022.865079365079,52.3905308943062,19.52385406112088
3,22.882505569127044,50.698412698412604,47.786178874319035,1.060943015170829
3,4.810434622177678,1119194.2539682542,55.23110802369274,20263.838514486226
3,2.4946060981686613,6180378.484126982,48.05100231401218,128621.21884031374
3,9.260822759089809,18379.27777777779,48.487969561942464,379.04820399416
3,14.419757893466395,101.90476190476198,44.928509601996474,2.2681536246693943
3,24.719894976662978,-31.80952380952376,47.774896395738864,-0.6658208852204003
3,5.017121952270509,922124.7301587301,46.88872123859078,19666.237547118144
3,17.02584137035962,59.650793650793595,49.0246136009772,1.2167519388588224
3,18.435244864239255,-65.8015873015874,46.715583233063036,-1.4085575464894595
3,21.04535712885312,28.579365079365083,41.84514286456083,0.6829792688692026
3,13.93070115532898,95.34920634920644,45.541901609585686,2.093658871924164
3,6.203860567129663,310228.19047619036,45.67370917443171,6792.270566233257
3,9.259141030123438,18443.738095238103,51.102669987179674,360.9153513870245
3,5.77264180586527,460213.65079365094,47.762567952898834,9635.44613529766
3,9.522668141563392,14501.031746031751,45.83311748729495,316.38763717199623
3,0.33624043955206295,10952224.301587306,48.232026862012944,227073.68970664527
3,1.5315464428295567,8546116.626984125,48.482643903660424,176271.67041397459
3,18.802635383337147,33.3253968253969,48.92270071243757,0.681184733060426
3,8.300118662163738,44596.658730158735,46.89328602932801,951.0243897658843
3,5.895917936817691,411108.0,46.27144890887883,8884.701250863884
3,18.501797657936645,-75.38095238095248,49.98852929647449,-1.5079649960069705
3,18.440036192770474,-10.571428571428513,48.25465705439882,-0.2190758201744351
3,23.955436475173247,-43.42857142857149,52.42724534458938,-0.8283588264675711
3,10.06672772767843,8730.730158730159,49.99931226536343,174.61700497785233
3,16.04936313400416,-89.06349206349215,48.64139167029535,-1.8310226949752764
3,19.37204212516347,24.666666666666735,47.090692640195186,0.5238119314815942
3,13.252473844402942,455.8492063492064,48.39033298115138,9.420253556154803
3,14.270494983677247,46.222222222222314,52.692192595239646,0.8772119728871968
3,6.024048935907358,365213.0555555555,50.55499825264081,7224.074140611371
3,0.8696295118527236,9992925.698412694,50.62813230109624,197378.9125576003
3,20.918816886384953,-4.4444444444444215,46.83477958187959,-0.09489623916504948
3,18.431685077149144,111.12698412698413,44.47450060802915,2.498667384854726
3,23.009716339278313,-26.30952380952376,50.2709508901648,-0.5233544093288885
3,20.53580564654292,61.531746031746074,46.388612705737515,1.3264407457508554
3,19.533050566931873,-35.91269841269835,52.39960925559058,-0.6853619506497899
3,6.407269900513857,256460.8571428571,48.43933953423057,5294.474689557322
3,22.764520791294455,91.82539682539687,44.90299255324565,2.044972764710747
3,5.671019357259607,505978.6111111112,49.24333292682882,10275.068339971018
3,0.4275640402913533,10796709.595238091,53.471556216955555,201915.00601612395
3,11.97047060152791,1399.3412698412694,47.05732358729933,29.736949812822516
3,3.0447532534550654,4791924.452380954,51.21105920632782,93572.06288341811
3,1.8280180201563772,7828662.253968255,50.778232977511806,154173.5857062088
3,13.852121053772057,181.97619047619042,45.52819738765872,3.99699968190523
3,12.921798785861558,578.0634920634919,46.81765607258671,12.347125861389872
3,7.029979832195529,144439.85714285707,45.190005517143454,3196.278811872723
3,16.130531209913002,16.531746031746074,47.290388548629764,0.34957940797517684
3,9.647398390772736,12745.269841269843,48.3274524011017,263.7273269753258
3,18.196539539096594,62.07936507936508,44.982521618921886,1.3800774799883921
3,20.651867712162282,-36.39682539682541,46.30482175772425,-0.7860266817840401
3,5.277330714040815,727257.9206349205,48.70505283676115,14931.878281138164
3,4.9328026672026235,998681.8174603175,45.171180446806176,22108.82707916767
3,13.50338840092686,254.7777777777778,48.04004135294058,5.3034462627951635
3,2.305340625693089,6686370.753968255,47.22395704429737,141588.53201768448
3,24.02356449192753,8.666666666666735,49.54202961539523,0.17493564018163602
3,0.14516941810748807,11260130.452380955,46.39837723919705,242683.71271546258
3,5.846873016839934,429122.238095238,50.55945603054198,8487.477354107878
3,4.527864606133811,1450602.8571428566,42.54872943364153,34092.742050152134
3,16.152473323207676,-60.92063492063492,47.80011237706734,-1.2744872740061235
3,13.933894289828244,272.42857142857156,48.99420299828992,5.560424596315616
3,6.015250692974663,367942.6825396825,51.06806370188233,7204.946807609634
3,19.96974961193506,11.579365079365083,45.1203059952117,0.25663312391085996
3,1.1380394833129581,9404014.134920636,46.51558653698043,202169.09717873464
3,21.02705740941798,85.78571428571422,45.82276291219277,1.8721200738178947
3,4.729961284425413,1202950.1190476194,51.6162815547764,23305.63308344908
3,14.09066082471834,114.38095238095248,48.499062805074104,2.3584157252825437
3,3.752223480055397,2960803.1587301586,48.30382470340807,61295.41867357057
3,8.068106734209913,55224.4761904762,46.44821757720928,1188.9471560168795
3,2.9806618870550694,4956400.341269841,47.55804428501735,104217.91761591217
3,1.3777168405890188,8905860.888888886,48.148833043561815,184965.24891540912
3,8.919161318235883,25430.634920634922,44.4720559355342,571.8340289349037
3,3.7592838845041916,2940324.785714287,45.990618929064844,63933.14232733841
3,1.5622666417098197,8481131.579365078,49.41909643514961,171616.48413573232
3,17.085571611009552,-6.452380952380992,47.58270875365968,-0.1356034812096469
3,8.906271344070408,25692.38888888889,46.82513023868154,548.6880390492709
3,5.1328291346960935,831186.7222222224,52.82607597911253,15734.40212653452
3,16.343353731811252,-26.611111111111157,48.91770020450736,-0.5439975918708289
3,19.186799806083872,-124.36507936507934,52.565918831742565,-2.3658880531158903
3,18.22557125548057,32.222222222222314,45.78297859191553,0.7038035360135392
3,23.279918506854003,-7.50793650793657,46.25343127010146,-0.16232171974643864
3,22.896326290933107,50.714285714285744,52.32059639622083,0.9692986931996993
3,1.32720855366813,9015699.873015875,52.871142528510696,170522.13063400646
3,9.902431454164887,10105.119047619051,49.68932574477663,203.36599251764463
3,8.428319262922715,39722.61111111111,49.83670919888522,797.055258054632
3,15.741935162681775,-63.88888888888884,42.82179718242779,-1.4919712177588398
3,15.84535661563753,-1.611111111111157,47.44875728510954,-0.033954758845006865
3,4.792297741638124,1136962.4444444445,42.44244738923531,26788.333717362693
3,18.528497706635267,19.206349206349174,51.991147375219434,0.36941575972034624
3,3.8972857197617423,2593194.023809523,49.238456984947284,52666.029412787844
3,23.754560351959466,-20.03968253968244,45.94794832912931,-0.4361387889647733
3,21.706540141472015,-41.39682539682541,44.87120203407601,-0.9225700119508256
3,11.24212912313961,2852.682539682539,46.50514038942861,61.34123057783524
3,17.190303715353224,36.0,48.38207066574106,0.7440772894718476
3,9.413237432062624,15962.349206349209,46.65015397304972,342.1714152448634
3,7.453002504318576,97558.41269841274,47.684540464860554,2045.9128209551475
3,24.562779954817614,10.68253968253967,42.32187869144984,0.2524117551685585
3,22.22267689631244,36.31746031746033,50.83841648376718,0.7143704078402319
3,9.165001271360088,20161.404761904763,46.41419142388328,434.380178634984
3,0.15705401337816616,11240283.222222228,49.99061358103251,224847.87477157565
3,9.98773691793336,9264.444444444445,45.386461243387664,204.1235247393115
3,19.902805550353126,-51.74603174603182,48.853272947181345,-1.0592132036266646
3,1.0623915606614298,9569297.285714285,46.82239710596094,204374.3566579598
3,12.537271611780776,795.2698412698413,43.49754003290398,18.2830992435033
3,20.19728484845605,-31.05555555555558,50.220822603056696,-0.6183800651976055
3,3.228970774875922,4327463.253968255,49.35312078906516,87683.6800749399
3,11.655126940266067,1943.3174603174602,45.669146475310015,42.55208626174064
3,1.3713962980963668,8919273.730158728,42.76304355019634,208574.3433974492
3,20.774635412763367,-14.68253968253967,46.78658558365818,-0.31381943134717766
3,12.459411166980466,868.9841269841269,45.633720453507,19.042587769486687
3,10.51382071755286,5627.253968253967,48.83574404777121,115.22818128355694
3,11.195087258841832,3106.6111111111113,49.086601116507104,63.28837280335557
3,19.188736857291303,67.39682539682542,50.51418795428944,1.33421575454827
3,15.275142947185461,121.22222222222231,48.93471373281828,2.477223487687925
3,22.9326418048909,14.031746031746074,48.89414927378691,0.2869821080877004
3,19.25340633047557,54.89682539682541,50.43927208840612,1.0883746557762854
3,4.545571387764369,1427084.8015873013,46.770534096398585,30512.476052677564
3,5.8828620737754385,417000.9047619048,49.122188344526165,8489.053904463775
3,18.955510531539225,-1.015873015872934,49.52081106103886,-0.020514062554847477
3,0.4895464459055032,10698438.738095237,51.23652922903387,208804.9073400706
3,2.7793743177794346,5487536.246031745,46.55442854696362,117873.56041747943
3,2.8938289749733475,5177369.912698414,46.12536749261788,112245.60787568845
3,17.618877063674574,21.476190476190496,51.228372240868424,0.41922453392062786
3,15.962277188624144,-112.13492063492066,43.999467317373835,-2.548551777367599
3,22.933151953953907,58.82539682539688,45.458866918420625,1.2940357033307386
3,15.515708825314062,2.388888888888843,46.36575566147892,0.05152269934583538
3,14.068108541807131,193.42857142857156,49.694043498025735,3.892389465877458
3,12.012916599529824,1368.150793650794,50.08859017490158,27.314619734223378
3,5.4036686835196415,647255.5634920632,48.345657536853274,13388.080677125316
3,23.607526901587313,57.07936507936508,42.99726030869778,1.3275116756175898
3,16.076891273530936,-0.30158730158739644,47.95906491250045,-0.006288431647648497
3,1.8733969967481945,7718283.515873018,44.44079812139875,173675.62784963974
3,6.1167737530279345,336051.28571428586,51.562343657428066,6517.378029729538
3,0.5264206031423552,10642968.674603172,46.34640628093477,229639.56709155467
3,16.990363447916483,51.476190476190496,49.97058272946188,1.0301298817122044
3,5.910690585281511,405165.83333333343,44.847899917210476,9034.220868341043
3,24.54116447104083,-6.0714285714285126,43.2833303864479,-0.14027175167023398
3,12.363666125675305,906.7063492063495,51.26004238268172,17.688365187787703
3,17.113274434155798,-38.07142857142851,51.370039663764025,-0.7411212609649543
3,1.5615153334623988,8481912.777777776,50.00773767288912,169612.0075109118
3,22.022574908646945,-3.103174603174587,46.198380139767046,-0.06717063658479681
3,17.425342495381244,1.9047619047619833,47.03871614241327,0.04049349261563969
3,18.464300812802225,24.928571428571487,48.81767527751741,0.5106464264604615
3,13.165532786641748,425.49206349206327,41.68382389008078,10.207606303444601
3,18.16702385154258,-14.023809523809504,52.763866862261935,-0.26578433988581857
3,17.442829949481894,62.976190476190496,47.922519429603504,1.3141252009652853
3,6.634306331458009,208192.58730158734,44.78328241064859,4648.890748840759
3,24.4420590649232,34.706349206349174,43.38358488112546,0.7999880438983404
3,0.48765744679171164,10701589.873015875,52.51910247679891,203765.66560221513
3,11.21465905691801,2808.7539682539673,50.35351747491179,55.780690388777806
3,6.012085519996102,369562.8888888888,47.19696953174642,7830.2249605307225
3,3.540405911169792,3514840.5,48.70395994460527,72167.44806783054
3,6.999272551796048,148990.70634920633,50.122765562307194,2972.515675815957
3,12.78036862418022,640.9126984126982,54.69671940464655,11.717571097294218
3,23.996360977643622,-37.531746031746074,48.95685718010694,-0.7666289911885249
3,20.106700054036473,-41.293650793650826,45.74043616571535,-0.9027821825757402
3,24.048285047533252,15.134920634920661,48.279833580511166,0.31348328095791295
3,12.269742338540402,1065.8412698412699,49.701609200991186,21.444804041073464
3,22.002365873896395,-35.714285714285744,55.932445486049396,-0.6385253747432438
3,20.333661234435056,24.03968253968244,50.14743330188942,0.47938011891780485
3,8.078571399622131,54732.24603174604,51.998661993174146,1052.570276499244
3,16.162664203024384,-61.206349206349174,44.23858162062256,-1.3835513473564172
3,7.6458001433442195,81930.1904761905,45.20894800359589,1812.2560708484928
3,19.994671328916958,25.841269841269835,53.54925151783573,0.4825701407360072
3,2.4855302924301688,6202191.166666665,47.19814530926953,131407.51879181532
3,3.75468929758393,2955396.857142858,46.18325225788723,63992.826677513425
3,8.787398595306211,28784.75396825397,43.236102178851134,665.7573767677416
3,4.383622480483515,1656066.706349206,50.44627702525973,32828.32359501914
3,6.465877485692478,242983.65079365074,47.95934828509942,5066.450222576184
3,9.402995263093079,16065.730158730157,40.28177485835848,398.83372108656016
3,16.701347480641644,-15.468253968253926,52.15758683982024,-0.29656766935475876
3,13.577867386495637,363.23809523809535,51.60976458436442,7.038166094408831
3,1.8580719248172866,7756053.349206346,51.57780415626728,150375.79586962503
3,5.1340244125193255,829388.365079365,50.48889188304421,16427.145341209205
3,19.780887096409298,-14.365079365079339,44.052947368271454,-0.32608668030747007
3,22.250416189757544,51.57936507936508,49.64956030518661,1.0388685169076286
3,5.221950843066997,765473.3095238095,43.22583290563049,17708.70005431638
3,8.650846822017044,32427.452380952374,48.208375887068996,672.651832472341
3,16.152923457037957,65.36507936507934,47.114544113997226,1.3873652094971682
3,16.464778989166014,-39.46031746031756,42.99093835976556,-0.9178752305915648
3,2.38192816905996,6471503.142857143,48.65098340158237,133018.95851598875
3,24.23486440361027,63.73015873015868,40.851629973034946,1.5600395571051933
3,6.321139465301454,277299.05555555545,48.054396169150415,5770.524190533347
3,14.45267744589154,130.2539682539682,44.67268322877137,2.915740869804712
3,10.146570932079632,8061.253968253967,44.557539666636266,180.917843053396
3,5.803197935088453,448288.6825396825,54.281007407565184,8258.665488164912
3,4.188412853087065,1981070.476190476,50.4763288407807,39247.515056798955
3,23.576847496594937,-6.8095238095237605,48.984216070447445,-0.1390146532044227
3,7.54929715998966,89736.52380952382,50.63439537967104,1772.2444029726028
3,2.172673131672209,7006212.396825397,48.69026183313962,143893.50422545522
3,13.898259128939669,221.24603174603175,47.669076444592186,4.641290502097214
3,21.611604556543135,-30.706349206349174,49.44054189801689,-0.6210763075713949
3,10.764268283652262,4586.984126984126,48.800945845799916,93.99375457758485
3,7.156476909050033,128801.24603174602,44.651915384371485,2884.5626200578945
3,5.530314037815759,576678.023809524,42.94098861695386,13429.546975586896
3,17.515150267949593,0.5714285714285126,49.91752108793691,0.01144745490109292
3,16.52290085426221,-15.5,49.56362753676505,-0.31272932935553377
3,12.41162819725956,836.5158730158731,53.91214868433789,15.516277748708813
3,16.981725319653766,31.44444444444442,49.788486659870195,0.6315605585535666
3,4.391010282727178,1644194.3095238097,46.00834563946769,35736.8709235517
3,21.8459236413315,-5.3095238095237605,47.797292829343995,-0.11108419525936218
3,2.5550490247096684,6034875.190476192,49.08316326501149,122952.04279912621
3,4.490050095026607,1500953.9682539687,48.72458124329382,30804.86132367842
3,18.984202440430938,86.93650793650785,48.74688984271063,1.7834267625487887
3,14.17593511372089,89.32539682539687,51.49757439732734,1.7345554207312868
3,16.92589231526949,-67.90476190476198,49.26142948975546,-1.3784569917704812
3,7.909216837810659,64711.72222222222,47.710682493398586,1356.33612516811
3,15.030668461054889,107.92857142857149,41.42351556451185,2.6054903828837626
3,14.102114890746838,27.579365079365083,43.88906050656765,0.628388139573825
3,15.751804892570737,30.53968253968244,50.43826168069854,0.6054864208646829
3,19.02666498191504,16.968253968253926,50.439878323315256,0.3364055293608935
3,23.476063898786247,52.88095238095248,54.310563861359206,0.9736771011242646
3,1.273019432425082,9120860.015873015,53.71725150354855,169793.86995014985
3,21.803192729313654,-75.0238095238095,47.70166143229563,-1.5727714144777327
3,19.07004024688496,11.928571428571487,52.087274354297556,0.22901124269688913
3,19.753249256509513,-32.07142857142851,44.94597487647111,-0.7135550771692721
3,24.09178619799435,4.976190476190496,47.37145609549816,0.10504617941569663
3,2.0674128280113586,7257202.579365078,44.75831514932504,162141.99652406972
3,2.909873456497061,5134500.611111114,47.364474628038714,108404.0444116233
3,6.823760786303734,174233.23015873012,45.95889075802129,3791.066914040367
3,16.162562819074687,-17.722222222222314,53.84808158748607,-0.32911520150312723
3,10.5432891248777,5624.738095238094,48.7825855976943,115.30217241096679
3,7.575370268353746,87300.60317460317,45.389754916147616,1923.35480409359
3,23.025590198914482,-127.1428571428572,53.602352133045535,-2.371964141186901
3,4.055185075918774,2239276.738095239,47.86718752677408,46781.038406376385
3,20.668725671981196,-7.6904761904762395,48.088980969687306,-0.15992179570874876
3,2.5463571732448065,6056352.849206346,47.69529818424296,126980.08147073869
3,4.565309495144479,1401934.0079365084,44.458531412644646,31533.520415336487
3,0.8022638248304736,10151091.404761909,47.12206732545744,215421.18121964988
3,7.012748498166169,147335.89682539683,48.17613362805225,3058.275659124404
3,14.869234951649101,12.103174603174587,49.74991595030319,0.24328030252884933
3,7.193301925186946,123940.81746031746,52.42890866299665,2363.978587786104
3,18.075255499150057,-45.0,44.81129392789348,-1.0042111274985759
3,11.435773281545309,2448.023809523809,46.00214206784215,53.21543083610237
3,19.03396858551277,-61.484126984127066,47.97967590106962,-1.2814619071396518
3,12.649519673371707,694.8174603174605,44.193937529784506,15.722008473428923
3,8.938679521977521,24700.047619047626,49.988529296474496,494.11430915591325
3,14.958411556827375,19.61904761904752,54.3748983370176,0.360810745749775
3,22.212434375983882,-49.38095238095248,45.95492319639317,-1.074551951048157
3,5.952524415953786,391909.5634920635,46.2086750544716,8481.298436496472
3,1.0342644737827644,9627064.325396828,50.87308993878174,189236.87035683464
3,7.696032637223868,77784.20634920633,52.22665538186333,1489.358370366147
3,22.540097760526567,10.095238095238017,47.50359909983287,0.2125152259310292
3,1.172386769763531,9327911.57142857,44.33381514750202,210401.73376448406
3,16.75478181110223,21.222222222222314,46.592436049231885,0.45548642701999653
3,7.76112029090609,73758.6904761905,45.080931757931374,1636.1394407783878
3,1.715587125374804,8107769.595238096,46.31570432499307,175054.43808749225
3,19.746710806396894,-21.301587301587396,48.60337863994579,-0.43827379695946084
3,11.229971982246202,2808.2222222222226,46.915958484228234,59.856439321521364
3,7.0180737508511255,146335.53968253962,49.66851214314235,2946.243673674125
3,12.237188466285723,1111.142857142857,43.16141091635269,25.743895613057337
3,15.196961641591185,-28.706349206349174,49.30759504580719,-0.582189197824001
3,3.377513902897383,3929201.30952381,48.90695664384838,80340.33559146096
3,4.839156819684201,1089262.6746031747,45.60147077740182,23886.568920557
3,20.979451406314357,32.25396825396818,49.13869317086781,0.6563863662758161
3,1.6626340644668862,8236190.095238096,51.21563678455209,160813.97425331507
3,14.436024289936045,90.61904761904752,42.44895774463069,2.1347767397306665
3,12.430154888701725,839.1190476190475,49.87278305645192,16.82518993714935
3,7.2285563936672235,120201.5238095238,49.68419724401626,2419.310977677119
3,24.19356471156111,-22.095238095238017,44.31449858207242,-0.49860065671998194
3,16.983941044465034,51.09523809523802,43.04696059336281,1.1869650584138134
3,19.718372373776088,-5.0634920634921485,41.99079528164457,-0.12058576241602054
3,9.437002907705205,15680.865079365078,43.83700814315237,357.708378002401
3,3.833623931076571,2748833.8095238097,45.57362188084098,60316.33423191698
3,11.41748516633802,2409.8095238095234,48.902579818708645,49.277758611982335
3,4.518706951972784,1463958.0396825396,51.749512566732754,28289.31070210016
3,21.282965245315662,31.3253968253969,47.70583982003931,0.6566365238211016
3,24.31815993444663,37.57142857142851,51.182191134635914,0.7340722962132672
3,9.473911021200058,15410.5,46.94957274515265,328.2351488830337
3,1.7834732946126142,7940852.182539683,45.66758414204349,173883.78062304817
3,12.878667813780845,426.095238095238,49.01167522529732,8.693749726704088
3,3.7745385166615133,2902241.80952381,46.89461432411733,61888.595339853826
3,24.358185162145976,98.92857142857149,50.394075840505245,1.9630992289981766
3,21.409156508554663,7.5634920634921485,44.413572923303015,0.17029686119946721
3,19.463639279643267,-6.3174603174603305,46.43143933619698,-0.13605997160065142
3,18.871726368839727,-54.94444444444442,48.88462842186246,-1.1239615850260172
3,1.450663838320851,8730256.579365078,48.68014275673216,179339.1737364562
3,17.434394983847593,-7.293650793650826,51.57088703443805,-0.14142961684526129
3,15.272662516590396,29.37301587301591,48.429635730944725,0.6065091225587652
3,17.824426410076963,2.3015873015873964,48.89609491316891,0.04707098400546345
3,10.056983954075266,8682.055555555555,45.64198402203143,190.2208184325361
3,5.786683839934617,455954.7460317461,45.123995568483295,10104.485214297072
3,12.74491984193552,549.0238095238093,43.44316771210035,12.637748084168553
3,15.953479146099344,145.8095238095238,49.879118275178996,2.9232578451989597
3,24.473460550187717,21.349206349206405,49.436212313763164,0.4318536018436577
3,23.187496247782562,65.83333333333326,46.12163524957932,1.4273850651020386
3,3.899097370332824,2587265.9682539687,46.95273264729783,55103.62916870331
3,24.58305516259062,-48.341269841269835,52.27496856163985,-0.924749859663108
3,24.365142020040697,4.484126984127066,46.210145569343695,0.09703771604437195
3,21.944152364787932,-14.769841269841322,44.97972687982804,-0.32836662857695387
3,3.321811387200904,4079241.9365079375,47.33900267326372,86170.84657788588
3,9.831358252666252,10755.33333333333,46.23442680754485,232.6260770594911
3,4.120431304500749,2111933.0396825396,47.00415368446542,44930.77471109793
3,6.044314881536633,358274.03174603166,46.7089644181594,7670.348426880189
3,15.029965094338845,-21.158730158730165,47.763137027998425,-0.4429928910726082
3,12.563415850693938,760.3412698412696,53.27540861896096,14.27189935377916
3,11.406448298479505,2480.8174603174602,46.79725931575331,53.01202456277916
3,21.048997679836503,-79.88095238095248,49.453276466660746,-1.61528129354189
3,8.087140798006567,54751.769841269845,49.671453476835005,1102.2783914870563
3,18.27323950146032,26.04761904761901,43.19540371954325,0.603018302982872
3,1.652515198754484,8259880.365079364,43.793040837557164,188611.71106427582
3,10.60928634244548,5295.738095238094,48.58326536441729,109.00333799128965
3,11.01217658742311,3395.0952380952367,49.42338168920021,68.69411039991864
3,18.83046026720641,-28.746031746031818,51.647582265216215,-0.5565803951561115
3,3.2675103371780616,4224426.722222222,45.235819686571936,93386.76189560074
3,1.9283069382867335,7579164.53968254,47.29017301292991,160269.33413016424
3,7.2295022933709125,120907.50793650791,49.62882130635382,2436.2357346783997
3,12.513540879680363,831.936507936508,43.72875519886344,19.024930029522793
3,10.28789344446105,7078.341269841269,45.77221679342094,154.64274544069437
3,9.143702449010558,20605.10317460318,53.295047364367434,386.6232266148535
3,7.164284681191316,127724.85714285714,47.631309849767256,2681.5314872866393
3,12.287889881059089,1023.9365079365082,52.32180855331498,19.569975431815116
3,1.9975930380678741,7418225.46031746,49.45545200919828,149998.13284362934
3,10.513725832377178,5634.253968253967,46.50075669158402,121.16478029859
3,18.15003613386152,40.07936507936508,45.03958696584503,0.8898697297059708
3,1.5550848831196784,8496035.841269841,46.9069777361818,181125.20250300426
3,3.4368841165752837,3777860.0793650793,52.84208832754269,71493.39094904694
