Mask Radius, Magnitude, Signal, Noise, SNR
9,25.0,6.391304347826087,2.6758146550463286,2.388545236409668
9,25.0,6.399209486166008,2.6755348520672495,2.391749627638625
9,25.0,6.237154150197629,2.6415878507381665,2.3611382632815774
9,25.0,6.1857707509881426,2.6720561899485418,2.314985281468676
9,25.0,6.237154150197629,2.623513133856855,2.377405346177292
9,25.0,6.513833992094861,2.6429218068831055,2.4646336396069413
9,25.0,6.403162055335969,2.7440113670634987,2.333504201984523
9,25.0,6.233201581027668,2.6734642888734483,2.3315073281394874
9,25.0,6.1936758893280635,2.7978878781698566,2.213696959643517
9,24.747474747474747,6.146245059288537,2.6829744675324045,2.290832482256674
9,24.747474747474747,6.2727272727272725,2.654035765339497,2.36346749906171
9,24.747474747474747,6.007905138339921,2.689454656630203,2.2338748576886682
9,24.747474747474747,6.434782608695652,2.722438371436045,2.3636100182137096
9,24.747474747474747,6.454545454545454,2.6593800606992692,2.427086504081055
9,24.747474747474747,6.509881422924901,2.72858575683413,2.3858078884345053
9,24.747474747474747,6.292490118577075,2.6498047106005096,2.374699574426768
9,24.747474747474747,6.387351778656127,2.6730785841468907,2.389511410752124
9,24.747474747474747,6.173913043478261,2.661759679994067,2.3194855230101097
9,24.747474747474747,6.517786561264822,2.7110864374343424,2.4041234802653433
9,24.747474747474747,6.126482213438735,2.726985189145583,2.246613673526507
9,24.747474747474747,6.102766798418973,2.68945642405412,2.2691450747581126
9,24.747474747474747,6.284584980237154,2.6740214102310085,2.3502373452179013
9,24.747474747474747,6.098814229249012,2.757703826242266,2.2115551971944165
9,24.747474747474747,6.521739130434782,2.7037139208890006,2.412140973957181
9,24.747474747474747,6.529644268774703,2.6915031315621682,2.426021427285076
9,24.747474747474747,6.055335968379446,2.6762358587998283,2.2626316542574814
9,24.747474747474747,6.58893280632411,2.607562428645524,2.5268552476216937
9,24.747474747474747,6.1146245059288535,2.651700826636343,2.3059254816785635
9,24.747474747474747,6.126482213438735,2.652799829017212,2.3094400664630714
9,24.747474747474747,6.351778656126482,2.6564880194111975,2.39104359203334
9,24.747474747474747,6.173913043478261,2.6794163195625393,2.304200731481048
9,24.747474747474747,6.335968379446641,2.6382325177097297,2.401595893051513
9,24.747474747474747,6.573122529644269,2.6607835535888498,2.470371000594347
9,24.747474747474747,6.541501976284585,2.65518892609607,2.4636672411490395
9,24.747474747474747,6.106719367588933,2.6762740458465744,2.2817989723684
9,24.747474747474747,6.2687747035573125,2.715012278660425,2.3089305167526897
9,24.747474747474747,6.83399209486166,2.604043238976526,2.624377350027276
9,24.747474747474747,6.047430830039525,2.653806953782755,2.2787757117824547
9,24.747474747474747,6.557312252964427,2.7052988991117988,2.4238771749462944
9,24.747474747474747,6.1936758893280635,2.708388266061926,2.2868493291524428
9,24.747474747474747,6.3478260869565215,2.659946461060959,2.3864488176294336
9,24.747474747474747,6.217391304347826,2.641025312431646,2.3541581654222568
9,24.747474747474747,6.442687747035573,2.6467477605860528,2.434190308187513
9,24.747474747474747,6.379446640316205,2.6388201947334458,2.4175374483825376
9,24.747474747474747,6.217391304347826,2.6952819490597086,2.3067684278881697
9,24.747474747474747,6.071146245059288,2.6836428294238597,2.2622780418073285
9,24.747474747474747,6.446640316205533,2.668412155868851,2.4159087650784845
9,24.747474747474747,6.359683794466403,2.676374765268826,2.3762306673174787
9,24.747474747474747,6.051383399209486,2.6370687876903913,2.294738547381403
9,24.747474747474747,6.2727272727272725,2.664886812640247,2.3538437891523594
9,24.747474747474747,6.4940711462450595,2.6103771869038765,2.4877903388159646
9,24.747474747474747,6.055335968379446,2.653690450821745,2.281854677701517
9,24.747474747474747,6.2687747035573125,2.6593294168747934,2.3572764862370037
9,24.747474747474747,6.513833992094861,2.6699192820799267,2.439711955269464
9,24.747474747474747,6.138339920948616,2.6482958596691817,2.3178452281065764
9,24.747474747474747,6.292490118577075,2.6564491751476456,2.368759838300817
9,24.747474747474747,6.379446640316205,2.6510067800375396,2.4064241134177213
9,24.747474747474747,6.5059288537549405,2.6483925577711815,2.4565575955364265
9,24.747474747474747,6.237154150197629,2.577129642186673,2.420194175759608
9,24.747474747474747,6.4229249011857705,2.667487320270378,2.407855832107475
9,24.747474747474747,6.367588932806324,2.621128790293405,2.4293308121244763
9,24.747474747474747,6.229249011857707,2.712167510303638,2.2967788634708324
9,24.747474747474747,6.557312252964427,2.5790440167938273,2.542535997937808
9,24.747474747474747,6.221343873517786,2.6594274266975653,2.33935463365637
9,24.747474747474747,6.545454545454546,2.6847029358385264,2.4380554206121774
9,24.747474747474747,6.055335968379446,2.635485837320793,2.2976165846276135
9,24.747474747474747,6.407114624505929,2.659830227015914,2.408843451521387
9,24.747474747474747,6.549407114624506,2.6684310827730977,2.454403696953719
9,24.747474747474747,6.189723320158103,2.6505967358048035,2.3352187967886824
9,24.747474747474747,6.33201581027668,2.6183424586647726,2.4183298824500215
9,24.747474747474747,6.359683794466403,2.651441934362042,2.398575549419525
9,24.747474747474747,6.426877470355731,2.6765941739591796,2.4011400506223124
9,24.747474747474747,6.3478260869565215,2.6847122312241356,2.364434449669912
9,24.747474747474747,6.387351778656127,2.7447801049352427,2.3270905261850925
9,24.747474747474747,6.33201581027668,2.7324586228115293,2.3173327337566163
9,24.747474747474747,6.237154150197629,2.6791566309816384,2.328028931967425
9,24.747474747474747,6.2687747035573125,2.7201868318788827,2.3045382876246614
9,24.747474747474747,6.213438735177865,2.6492929594574783,2.3453196117843653
9,24.747474747474747,6.41106719367589,2.6770092622800674,2.3948617899870257
9,24.747474747474747,6.217391304347826,2.6079286602748875,2.3840342717398126
9,24.747474747474747,6.158102766798419,2.6811898526112334,2.2967798273594804
9,24.747474747474747,6.229249011857707,2.66970318256904,2.3333114529471164
9,24.747474747474747,6.66798418972332,2.6123284572655465,2.5525060492213254
9,24.747474747474747,6.4229249011857705,2.7041028732407533,2.3752516831906494
9,24.747474747474747,6.339920948616601,2.6554092648548453,2.3875494570751843
9,24.747474747474747,6.434782608695652,2.6522421330721406,2.4261671015843964
9,24.747474747474747,6.363636363636363,2.6107308855823663,2.4374922742053706
9,24.747474747474747,6.130434782608695,2.6999536535070083,2.270570376141748
9,24.747474747474747,6.043478260869565,2.617710160071838,2.3086888506799825
9,24.747474747474747,6.256916996047431,2.6723803807607043,2.3413272455870873
9,24.747474747474747,6.525691699604743,2.6772684933495965,2.437443878271727
9,24.747474747474747,6.320158102766799,2.5888958639022723,2.4412562092166783
9,24.747474747474747,6.3478260869565215,2.7286700285352268,2.3263443437915754
9,24.747474747474747,6.363636363636363,2.6879434523255097,2.3674740471682094
9,24.747474747474747,6.16205533596838,2.6379590144735032,2.3359177690629256
9,24.747474747474747,6.316205533596838,2.674105846098488,2.3619878557956717
9,24.747474747474747,6.462450592885376,2.6988056764483446,2.3945594339307994
9,24.747474747474747,6.371541501976284,2.611377160933605,2.4399162240119945
9,24.747474747474747,6.762845849802371,2.6468151075907556,2.555088124745594
9,24.747474747474747,6.391304347826087,2.62079296966757,2.438691045724524
9,24.747474747474747,6.3478260869565215,2.7152486975535717,2.3378433410817534
9,24.747474747474747,6.300395256916996,2.6318772593528066,2.3938788309855674
9,24.747474747474747,6.541501976284585,2.6634657018944643,2.456011343277955
9,24.747474747474747,6.098814229249012,2.6908174375046956,2.266528432677577
9,24.747474747474747,6.339920948616601,2.6159919392759634,2.423524649839449
9,24.747474747474747,6.426877470355731,2.6000439214240627,2.4718341937991894
9,24.747474747474747,6.098814229249012,2.6994727599924486,2.2592612600640107
9,24.747474747474747,6.509881422924901,2.6963963159550586,2.4142895406008273
9,24.747474747474747,6.367588932806324,2.6666486927819224,2.3878619444856373
9,24.494949494949495,6.335968379446641,2.6246210716807274,2.414050716810438
9,24.494949494949495,6.221343873517786,2.6558838932849005,2.3424758473997094
9,24.494949494949495,6.276679841897233,2.691761040374023,2.331811683040439
9,24.494949494949495,6.134387351778656,2.6575717764980706,2.3082677977044317
9,24.494949494949495,6.596837944664031,2.7731800137463143,2.3787990364723215
9,24.494949494949495,6.462450592885376,2.6568483269402794,2.4323746776797615
9,24.494949494949495,6.2727272727272725,2.641841636123089,2.3743767177250334
9,24.494949494949495,6.33201581027668,2.7253716905919534,2.323358620086554
9,24.494949494949495,6.122529644268774,2.607579974303494,2.3479738702565207
9,24.494949494949495,6.592885375494071,2.6703445308640794,2.4689268741515997
9,24.494949494949495,6.707509881422925,2.6857229492921557,2.4974690271722717
9,24.494949494949495,6.442687747035573,2.72869499742833,2.3610875356562424
9,24.494949494949495,6.146245059288537,2.6435969236071895,2.324955444002402
9,24.494949494949495,6.620553359683795,2.6268509266095417,2.5203384374114055
9,24.494949494949495,6.316205533596838,2.604314752358622,2.4252850112976962
9,24.494949494949495,6.098814229249012,2.6765695330028274,2.278593607992985
9,24.494949494949495,6.33201581027668,2.6685319497751396,2.3728461676504335
9,24.494949494949495,6.383399209486166,2.668083474335096,2.3925035595361015
9,24.494949494949495,6.201581027667984,2.66572540002396,2.326414051354368
9,24.494949494949495,6.383399209486166,2.6345580134644027,2.422948812234389
9,24.494949494949495,6.58498023715415,2.6887565806426195,2.4490801006539327
9,24.494949494949495,6.462450592885376,2.696554529291053,2.3965584684780725
9,24.494949494949495,6.58893280632411,2.674861650568194,2.4632798503520696
9,24.494949494949495,6.3438735177865615,2.6299332634694146,2.412180417619308
9,24.494949494949495,6.205533596837944,2.742835254811202,2.262452178253444
9,24.494949494949495,6.335968379446641,2.703215232883877,2.343863819044562
9,24.494949494949495,6.106719367588933,2.6499502343961017,2.304465679515146
9,24.494949494949495,6.351778656126482,2.6376714413741866,2.4081007802917647
9,24.494949494949495,6.241106719367589,2.633128206385355,2.3702251581342906
9,24.494949494949495,6.4189723320158105,2.6422600851031173,2.4293491652110784
9,24.494949494949495,6.383399209486166,2.6681305373635205,2.39246135827891
9,24.494949494949495,6.426877470355731,2.6947770703383473,2.3849384578401485
9,24.494949494949495,6.434782608695652,2.6218039285631494,2.454334032607146
9,24.494949494949495,6.225296442687747,2.7226745819617997,2.286463642747259
9,24.494949494949495,6.462450592885376,2.5860600989039857,2.498956074386774
9,24.494949494949495,6.600790513833992,2.6285566994236564,2.511184375547728
9,24.494949494949495,6.090909090909091,2.7260814599033343,2.2343092752353306
9,24.494949494949495,6.237154150197629,2.7178561098580167,2.2948801916240753
9,24.494949494949495,6.1857707509881426,2.6337068701838655,2.3486937065840965
9,24.494949494949495,6.3478260869565215,2.6076602574748713,2.4342995099765954
9,24.494949494949495,6.2727272727272725,2.7153718956615696,2.3100803550148674
9,24.494949494949495,6.367588932806324,2.6668557564764033,2.387676542813674
9,24.494949494949495,6.027667984189724,2.7081302586427953,2.225767377677965
9,24.494949494949495,6.067193675889328,2.6682024664765196,2.2738880396514016
9,24.494949494949495,6.707509881422925,2.624381318545491,2.555844241849894
9,24.494949494949495,6.541501976284585,2.693817540075859,2.42833892012611
9,24.494949494949495,6.466403162055336,2.6733684976382817,2.418822234109481
9,24.494949494949495,6.280632411067193,2.7889825114254885,2.2519439922400495
9,24.494949494949495,6.312252964426878,2.6317168134386675,2.398530469613533
9,24.494949494949495,6.533596837944664,2.6424749061471178,2.4725293787069593
9,24.494949494949495,6.391304347826087,2.6610032802362316,2.4018400861417564
9,24.494949494949495,6.130434782608695,2.6540168850282257,2.309870301576283
9,24.494949494949495,6.565217391304348,2.7134621708594304,2.419498403850958
9,24.494949494949495,6.296442687747035,2.590844583550681,2.4302664574028343
9,24.494949494949495,6.205533596837944,2.6622714153681986,2.3309169609890072
9,24.494949494949495,6.612648221343873,2.6514209440075347,2.494001654580383
9,24.494949494949495,6.490118577075099,2.663056534807237,2.437093802646169
9,24.494949494949495,6.624505928853755,2.6979702503361858,2.4553665586298794
9,24.494949494949495,6.1936758893280635,2.6426921079951957,2.3436993929749623
9,24.494949494949495,6.5019762845849804,2.7037225648824896,2.404823767436942
9,24.494949494949495,6.644268774703558,2.6600463095705216,2.497801918259201
9,24.494949494949495,6.284584980237154,2.6849319913233654,2.340686840689611
9,24.494949494949495,5.944664031620554,2.727803669681097,2.179285883985754
9,24.494949494949495,6.624505928853755,2.6834351420765774,2.46866630945564
9,24.494949494949495,6.1857707509881426,2.6113883100554403,2.368767114093736
9,24.494949494949495,6.173913043478261,2.6188988277477017,2.3574461823666297
9,24.494949494949495,6.482213438735178,2.68230497919571,2.4166578703808956
9,24.494949494949495,6.150197628458498,2.65284649125603,2.3183390553241527
9,24.494949494949495,6.474308300395257,2.712886282727845,2.386501911862391
9,24.494949494949495,6.541501976284585,2.650679750973433,2.467858281967971
9,24.494949494949495,6.355731225296442,2.6604793898110874,2.3889421018020904
9,24.494949494949495,6.134387351778656,2.634963939018855,2.3280726012754593
9,24.494949494949495,6.205533596837944,2.671499696685893,2.3228651699029457
9,24.494949494949495,5.92094861660079,2.6107707135127085,2.267892996483917
9,24.494949494949495,6.276679841897233,2.6011471602120544,2.4130429596246055
9,24.494949494949495,6.462450592885376,2.6664954642093672,2.423574568052578
9,24.494949494949495,6.181818181818182,2.666861994874809,2.318012028255844
9,24.494949494949495,6.5059288537549405,2.714819977084359,2.3964494547230077
9,24.494949494949495,6.106719367588933,2.7668592699894092,2.2070943158638885
9,24.494949494949495,6.359683794466403,2.6618953240027348,2.3891562290673565
9,24.494949494949495,6.375494071146245,2.660065295999462,2.3967434486418466
9,24.494949494949495,6.363636363636363,2.6864673757538484,2.368774853203146
9,24.494949494949495,6.391304347826087,2.6676120559274628,2.395889737274406
9,24.494949494949495,6.225296442687747,2.6792888808877864,2.323488328225729
9,24.494949494949495,6.3478260869565215,2.580900261104788,2.4595394803204256
9,24.494949494949495,6.300395256916996,2.594152718913128,2.4286909598586286
9,24.494949494949495,6.173913043478261,2.738756430948321,2.254276055260775
9,24.494949494949495,6.256916996047431,2.741960369810946,2.281913723092517
9,24.494949494949495,6.707509881422925,2.7408476912271738,2.4472391891355834
9,24.494949494949495,6.067193675889328,2.6503677020785084,2.2891894098812133
9,24.494949494949495,6.66798418972332,2.6347436194086824,2.53079052572858
9,24.494949494949495,6.403162055335969,2.670168891224202,2.398036347581103
9,24.494949494949495,6.403162055335969,2.7112291102744828,2.361719277456311
9,24.494949494949495,6.335968379446641,2.6646270459654913,2.3778068263023613
9,24.494949494949495,6.225296442687747,2.72167896887568,2.2873000504021253
9,24.494949494949495,6.276679841897233,2.6202241527739676,2.395474385369765
9,24.494949494949495,6.276679841897233,2.6254049274208104,2.3907473381881035
9,24.494949494949495,6.339920948616601,2.6248223206244834,2.4153714705947187
9,24.494949494949495,6.513833992094861,2.7194589188707683,2.3952683921401814
9,24.494949494949495,6.221343873517786,2.6465876174927447,2.3507039148817603
9,24.242424242424242,6.1936758893280635,2.701284082746187,2.2928635788026526
9,24.242424242424242,6.367588932806324,2.6349404872445583,2.4165968695046756
9,24.242424242424242,6.0355731225296445,2.6523019478238266,2.2755980432324985
9,24.242424242424242,6.391304347826087,2.6452436799652115,2.4161495578774583
9,24.242424242424242,6.094861660079052,2.5890227795043668,2.354116660667555
9,24.242424242424242,6.0355731225296445,2.6891716328905946,2.2443986277075214
9,24.242424242424242,6.379446640316205,2.680944741769401,2.3795517083674858
9,24.242424242424242,6.450592885375494,2.6110431202669044,2.470504158014865
9,24.242424242424242,6.482213438735178,2.686170101815341,2.4131805481545756
9,24.242424242424242,6.339920948616601,2.6790949761950866,2.3664412814586755
9,24.242424242424242,6.335968379446641,2.6843817088510966,2.3603082819985413
9,24.242424242424242,6.241106719367589,2.6875360958060024,2.3222410776573614
9,24.242424242424242,6.292490118577075,2.651329510774022,2.3733338662760417
9,24.242424242424242,6.24505928853755,2.6296027097853427,2.3749060134819153
9,24.242424242424242,6.58498023715415,2.665789147139759,2.4701804507755094
9,24.242424242424242,6.6561264822134385,2.6346595007162814,2.5263706677860447
9,24.242424242424242,6.288537549407114,2.679371820203597,2.347019365505332
9,24.242424242424242,6.1936758893280635,2.5967649523450285,2.385150756033894
9,24.242424242424242,6.4980237154150196,2.7041697439690537,2.4029644329492146
9,24.242424242424242,6.707509881422925,2.74186978875239,2.446326922211352
9,24.242424242424242,6.2727272727272725,2.606515247971774,2.406556906815839
9,24.242424242424242,6.217391304347826,2.645687492877822,2.3500097124414787
9,24.242424242424242,6.430830039525691,2.683519650772564,2.3964162280959287
9,24.242424242424242,6.612648221343873,2.6346987414056513,2.5098308650710957
9,24.242424242424242,6.324110671936759,2.6085261256677796,2.424399974264315
9,24.242424242424242,6.719367588932807,2.6762762660069503,2.510715233057093
9,24.242424242424242,6.355731225296442,2.560712471753826,2.482016741592006
9,24.242424242424242,6.660079051383399,2.655013253626875,2.5084918285381113
9,24.242424242424242,6.3438735177865615,2.685437098417316,2.362324375992785
9,24.242424242424242,6.071146245059288,2.658739047263174,2.283468267150454
9,24.242424242424242,6.4189723320158105,2.707311317168878,2.3709768031880185
9,24.242424242424242,6.529644268774703,2.6531349576604515,2.461105210619432
9,24.242424242424242,6.339920948616601,2.5987720189786274,2.43958335025799
9,24.242424242424242,6.130434782608695,2.6941844704566433,2.2754324545451907
9,24.242424242424242,6.383399209486166,2.7203705270364806,2.3465182944913456
9,24.242424242424242,6.316205533596838,2.6777895428888447,2.3587385910779264
9,24.242424242424242,6.304347826086956,2.7186213885504467,2.318950278489642
9,24.242424242424242,6.715415019762846,2.6228271840729414,2.5603726621952263
9,24.242424242424242,6.2727272727272725,2.7074694778987745,2.3168228945633174
9,24.242424242424242,6.41106719367589,2.641906634248223,2.4266819692135764
9,24.242424242424242,6.264822134387352,2.650793397586898,2.363376240521204
9,24.242424242424242,6.102766798418973,2.678485301044631,2.278439532984872
9,24.242424242424242,6.320158102766799,2.6746823829395745,2.3629564927334332
9,24.242424242424242,6.260869565217392,2.635603370432221,2.3754976319485626
9,24.242424242424242,6.41501976284585,2.6827470905831894,2.391213016449985
9,24.242424242424242,6.363636363636363,2.624696683329762,2.4245225759051445
9,24.242424242424242,6.055335968379446,2.7242179210533957,2.2227795807311845
9,24.242424242424242,6.3478260869565215,2.6780573513056876,2.3703099875219764
9,24.242424242424242,6.300395256916996,2.698548807887307,2.334734594572545
9,24.242424242424242,6.470355731225297,2.6172958831058413,2.47215294724232
9,24.242424242424242,6.359683794466403,2.58268086245317,2.4624350173972447
9,24.242424242424242,6.509881422924901,2.588870388230559,2.514564441897099
9,24.242424242424242,6.41501976284585,2.658080592536037,2.413403032571473
9,24.242424242424242,6.169960474308301,2.6641816302585237,2.31589333258393
9,24.242424242424242,6.387351778656127,2.722758163715825,2.345912267852363
9,24.242424242424242,6.264822134387352,2.6682318610976954,2.3479301876749346
9,24.242424242424242,6.66798418972332,2.7056570986852475,2.464460183429554
9,24.242424242424242,6.41106719367589,2.669471484877773,2.4016241529433056
9,24.242424242424242,6.241106719367589,2.6235205322273445,2.3789052316159873
9,24.242424242424242,6.525691699604743,2.6291557297033874,2.482048372365128
9,24.242424242424242,6.541501976284585,2.6528675449894754,2.465823063288498
9,24.242424242424242,6.596837944664031,2.70961960576261,2.434599281254972
9,24.242424242424242,6.770750988142293,2.587242868315468,2.616975418527551
9,24.242424242424242,6.237154150197629,2.650021461158041,2.3536240146040313
9,24.242424242424242,6.256916996047431,2.7125005613125834,2.3066970327260314
9,24.242424242424242,6.173913043478261,2.682376306703764,2.30165805895634
9,24.242424242424242,6.237154150197629,2.563836083798496,2.4327429470283706
9,24.242424242424242,6.300395256916996,2.6860930500020634,2.34556105824858
9,24.242424242424242,6.296442687747035,2.632195413034457,2.392087858130695
9,24.242424242424242,6.225296442687747,2.6535178140313733,2.346054136048903
9,24.242424242424242,6.1976284584980235,2.6062609864131936,2.3779769143639626
9,24.242424242424242,6.5019762845849804,2.6699092675560503,2.4352798664715234
9,24.242424242424242,6.304347826086956,2.6883365282071607,2.3450738997662977
9,24.242424242424242,6.660079051383399,2.5795348461648446,2.5818914837631888
9,24.242424242424242,6.699604743083004,2.669356555955086,2.509820101828214
9,24.242424242424242,6.300395256916996,2.7086495393437917,2.3260282164238033
9,24.242424242424242,6.173913043478261,2.647690687177521,2.3318105371514326
9,24.242424242424242,6.316205533596838,2.73227798749927,2.311699454628983
9,24.242424242424242,6.458498023715415,2.676255100403117,2.413259491870782
9,24.242424242424242,6.118577075098814,2.723730985905551,2.2463955165765346
9,24.242424242424242,6.221343873517786,2.667995952710501,2.3318415708979345
9,24.242424242424242,6.280632411067193,2.674233383643352,2.3485730338578437
9,24.242424242424242,6.189723320158103,2.697685036442268,2.294457372355509
9,24.242424242424242,5.980237154150197,2.6930562445722344,2.2206135375758183
9,24.242424242424242,6.596837944664031,2.7080326218736146,2.4360260254545447
9,24.242424242424242,6.146245059288537,2.683490940256437,2.290391581758497
9,24.242424242424242,6.142292490118577,2.632273515840543,2.3334552633513876
9,24.242424242424242,6.509881422924901,2.668377493307915,2.4396403579520447
9,24.242424242424242,6.221343873517786,2.706659556507233,2.298532099672714
9,24.242424242424242,6.403162055335969,2.6079489374625746,2.455248246373251
9,24.242424242424242,6.1146245059288535,2.591186502157397,2.3597778472672175
9,24.242424242424242,6.450592885375494,2.679552474140593,2.4073396388493484
9,24.242424242424242,6.351778656126482,2.6889768940815038,2.362154420183708
9,24.242424242424242,6.4980237154150196,2.687798880252058,2.4176004250755714
9,24.242424242424242,6.3438735177865615,2.650415229138125,2.3935394907346246
9,24.242424242424242,6.399209486166008,2.656997341158285,2.4084365411432263
9,24.242424242424242,6.438735177865612,2.6737437900057732,2.408134691862794
9,24.242424242424242,6.486166007905139,2.6958217780488876,2.4060069774343646
9,24.242424242424242,6.221343873517786,2.703285129473954,2.3014012860450386
9,24.242424242424242,6.201581027667984,2.666370230635424,2.3258514351887594
9,23.98989898989899,6.256916996047431,2.6034970843039336,2.4032740554116154
9,23.98989898989899,6.442687747035573,2.672714980923269,2.410540515176817
9,23.98989898989899,6.509881422924901,2.59975299234829,2.5040384382997454
9,23.98989898989899,6.335968379446641,2.717723623287278,2.331351254835413
9,23.98989898989899,6.308300395256917,2.6909597865648713,2.34425665769972
9,23.98989898989899,6.276679841897233,2.6767450486220272,2.344892669224673
